Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Jos,BE69771770897312,BE75332522943076,Sun Feb 16 22:41:04 CET 2020,-2494.72,EUR,Asperiores perspiciatis veniam esse vero qui itaque sunt.
Jos,BE69771770897312,BE56395144851184,Tue Feb 18 08:55:30 CET 2020,-1802.72,EUR,Culpa nemo quas quia laborum dolorem.
Jos,BE69771770897312,BE29294526478518,Fri Feb 14 08:47:37 CET 2020,387.54,EUR,Rerum non accusantium.
Jos,BE69771770897312,BE08712351195093,Fri Jan 31 20:36:05 CET 2020,-2614.25,EUR,Esse consequuntur eaque.
Jos,BE69771770897312,BE63774090713142,Sat Feb 15 05:00:26 CET 2020,2343.47,EUR,Ab exercitationem qui.
Jos,BE69771770897312,BE71155772329085,Mon Feb 03 11:31:17 CET 2020,733.52,EUR,Veniam consequatur nihil ipsum voluptate porro illum.
Jos,BE69771770897312,BE17858176245326,Wed Feb 19 02:17:05 CET 2020,273.6,EUR,Libero officia ea optio tempora voluptas saepe.
Jos,BE69771770897312,BE03764242479889,Sat Feb 15 17:50:32 CET 2020,-644.61,EUR,Vitae totam eos nihil voluptatem nesciunt a.
Jos,BE69771770897312,BE91520931276617,Tue Feb 18 20:01:16 CET 2020,-4403.78,EUR,Laudantium reiciendis laboriosam maxime recusandae qui.
Jos,BE69771770897312,BE95046639983037,Wed Feb 19 12:09:19 CET 2020,2128.82,EUR,Illum rem eum aliquid blanditiis nihil.
Jos,BE69771770897312,BE09269212256570,Thu Feb 13 11:38:35 CET 2020,-2314.72,EUR,Id reiciendis quia perspiciatis non beatae.
Jos,BE69771770897312,BE17460505447855,Sun Feb 16 18:24:28 CET 2020,4341.83,EUR,Blanditiis omnis placeat qui esse unde voluptatem.
Jos,BE69771770897312,BE18375756938068,Mon Feb 17 12:33:42 CET 2020,-1809.48,EUR,Tempora dicta nesciunt fugit eum corrupti nemo qui.
Jos,BE69771770897312,BE60674152854990,Sat Feb 08 22:05:43 CET 2020,-4146.29,EUR,Repellat quis nostrum dolorem expedita esse enim.
Jos,BE69771770897312,BE85723416074305,Wed Feb 19 10:51:18 CET 2020,-66.07,EUR,Ut nisi et cum perferendis cupiditate.
Jos,BE69771770897312,BE91275070547784,Mon Feb 17 14:41:03 CET 2020,-4454.38,EUR,Suscipit omnis tenetur repudiandae fugit dolor.
Jos,BE69771770897312,BE59233465526513,Sat Feb 15 16:21:58 CET 2020,2453.16,EUR,Animi cum nihil laborum accusantium sunt.
Jos,BE69771770897312,BE96764506944932,Sun Feb 16 21:21:02 CET 2020,-4552.69,EUR,Dolores dolore cum voluptatem autem quidem mollitia quia.
Jos,BE69771770897312,BE88835440490484,Tue Feb 11 06:34:28 CET 2020,3573.61,EUR,Rerum odio iure.
Jos,BE69771770897312,BE04023070338989,Mon Feb 17 20:17:31 CET 2020,4502.68,EUR,Neque iste sunt facilis accusantium.
Jos,BE69771770897312,BE03413137867720,Sat Feb 15 01:57:16 CET 2020,-272.9,EUR,Esse aperiam aliquid provident ut quae et.
Jos,BE69771770897312,BE07108906288835,Thu Feb 06 01:56:22 CET 2020,3806.68,EUR,Quos quia odit consequatur natus rem nihil suscipit.
Jos,BE69771770897312,BE02081577932718,Tue Jan 28 17:33:05 CET 2020,-4252.32,EUR,Fugit aut incidunt quas eveniet assumenda.
Jos,BE69771770897312,BE28207758358054,Tue Feb 18 03:37:07 CET 2020,4614.51,EUR,Et non esse nostrum aut deleniti excepturi.
Jos,BE69771770897312,BE26730053911855,Sat Feb 01 21:58:04 CET 2020,1552.16,EUR,Fuga rerum nemo odio modi earum ipsam.
Jos,BE69771770897312,BE95471274059852,Mon Feb 10 19:50:44 CET 2020,4934.06,EUR,Natus nostrum consectetur aspernatur consequatur exercitationem vel facilis.
Jos,BE69771770897312,BE78413538686860,Fri Feb 14 00:03:33 CET 2020,-4554.76,EUR,Et tempora voluptas ducimus qui excepturi.
Jos,BE69771770897312,BE23031182500251,Sun Feb 09 17:33:52 CET 2020,697.58,EUR,Earum sunt maxime molestiae.
Jos,BE69771770897312,BE11465020986337,Wed Feb 19 00:51:50 CET 2020,-567.65,EUR,Voluptatem eos sed sed est aliquid asperiores ut.
Jos,BE69771770897312,BE76921869029799,Fri Jan 31 17:25:40 CET 2020,511.25,EUR,Itaque asperiores reprehenderit ipsa unde vel.
Jos,BE69771770897312,BE46199472951507,Mon Feb 17 20:35:48 CET 2020,-1943.1,EUR,Nihil quis tempore rerum autem velit.
Jos,BE69771770897312,BE54175128359097,Fri Jan 24 09:25:35 CET 2020,1442.48,EUR,Laboriosam optio placeat esse non blanditiis aut.
Jos,BE69771770897312,BE92173361778117,Fri Feb 14 17:43:56 CET 2020,3584.54,EUR,Quia eum suscipit.
Jos,BE69771770897312,BE87452518194510,Sat Feb 15 23:56:54 CET 2020,-1139.44,EUR,Earum consequatur hic aut cupiditate accusantium nostrum quam.
Jos,BE69771770897312,BE67937267561905,Wed Feb 05 11:24:45 CET 2020,-879.87,EUR,Reprehenderit amet et sapiente aut quo.
Jos,BE69771770897312,BE96549377541050,Fri Feb 07 06:09:07 CET 2020,3922.0,EUR,Nam sit temporibus molestias ex quis nam.
